participant_id,task,input_type,input_value,timestamp,task_completion_time_in_ms
11,B,key_pressed,8,2021-05-23 19:44:12.314284,
11,B,key_pressed,+,2021-05-23 19:44:12.994580,
11,B,key_pressed,9,2021-05-23 19:44:13.386646,
11,B,key_pressed,+,2021-05-23 19:44:13.706566,
11,B,key_pressed,1,2021-05-23 19:44:14.031970,
11,B,key_pressed,0,2021-05-23 19:44:14.258823,
11,B,key_pressed,+,2021-05-23 19:44:14.522963,
11,B,key_pressed,1,2021-05-23 19:44:14.856341,
11,B,key_pressed,1,2021-05-23 19:44:15.035339,
11,B,key_pressed,+,2021-05-23 19:44:15.330178,
11,B,key_pressed,1,2021-05-23 19:44:15.634453,
11,B,key_pressed,2,2021-05-23 19:44:15.848216,
11,B,key_pressed,+,2021-05-23 19:44:16.082317,
11,B,key_pressed,1,2021-05-23 19:44:16.434251,
11,B,key_pressed,3,2021-05-23 19:44:16.666243,
11,B,key_pressed,+,2021-05-23 19:44:16.906497,
11,B,key_pressed,1,2021-05-23 19:44:17.234593,
11,B,key_pressed,4,2021-05-23 19:44:17.434505,
11,B,key_pressed,+,2021-05-23 19:44:17.706827,
11,B,key_pressed,1,2021-05-23 19:44:18.018999,
11,B,key_pressed,5,2021-05-23 19:44:18.234783,
11,B,key_pressed,+,2021-05-23 19:44:18.490211,
11,B,key_pressed,1,2021-05-23 19:44:18.818566,
11,B,key_pressed,6,2021-05-23 19:44:19.074707,
11,B,key_pressed,+,2021-05-23 19:44:19.343724,
11,B,key_pressed,1,2021-05-23 19:44:19.642260,
11,B,key_pressed,7,2021-05-23 19:44:19.890209,
11,B,key_pressed,+,2021-05-23 19:44:20.170300,
11,B,key_pressed,1,2021-05-23 19:44:20.458641,
11,B,key_pressed,8,2021-05-23 19:44:20.970612,
11,B,key_pressed,+,2021-05-23 19:44:21.274453,
11,B,key_pressed,1,2021-05-23 19:44:21.586249,
11,B,key_pressed,9,2021-05-23 19:44:21.860365,
11,B,key_pressed,+,2021-05-23 19:44:22.106546,
11,B,key_pressed,2,2021-05-23 19:44:22.410445,
11,B,key_pressed,0,2021-05-23 19:44:22.650919,
11,B,key_pressed,=,2021-05-23 19:44:22.984059,14452.0
11,D,key_pressed,(,2021-05-23 19:43:23.905123,
11,D,key_pressed,3,2021-05-23 19:43:24.474922,
11,D,key_pressed,**,2021-05-23 19:43:24.762746,
11,D,key_pressed,2,2021-05-23 19:43:25.058863,
11,D,key_pressed,+,2021-05-23 19:43:25.848448,
11,D,key_pressed,4,2021-05-23 19:43:26.530603,
11,D,key_pressed,**,2021-05-23 19:43:26.802565,
11,D,key_pressed,2,2021-05-23 19:43:27.043295,
11,D,key_pressed,),2021-05-23 19:43:28.067929,
11,D,key_pressed,*,2021-05-23 19:43:28.932066,
11,D,key_pressed,1,2021-05-23 19:43:29.352333,
11,D,key_pressed,5,2021-05-23 19:43:29.570860,
11,D,key_pressed,.,2021-05-23 19:43:30.234810,
11,D,key_pressed,2,2021-05-23 19:43:30.738714,
11,D,key_pressed,=,2021-05-23 19:43:31.387009,7482.0
12,A,button_clicked,1,2021-05-23 19:47:37.969465,
12,A,button_clicked,+,2021-05-23 19:47:38.577353,
12,A,button_clicked,2,2021-05-23 19:47:39.328914,
12,A,button_clicked,+,2021-05-23 19:47:39.986174,
12,A,button_clicked,3,2021-05-23 19:47:40.522155,
12,A,button_clicked,+,2021-05-23 19:47:40.993674,
12,A,button_clicked,4,2021-05-23 19:47:41.591285,
12,A,button_clicked,+,2021-05-23 19:47:42.194336,
12,A,button_clicked,5,2021-05-23 19:47:42.809772,
12,A,button_clicked,+,2021-05-23 19:47:43.530035,
12,A,button_clicked,6,2021-05-23 19:47:44.217689,
12,A,button_clicked,+,2021-05-23 19:47:44.689957,
12,A,button_clicked,7,2021-05-23 19:47:45.714183,
12,A,button_clicked,+,2021-05-23 19:47:46.323016,
12,A,button_clicked,8,2021-05-23 19:47:47.140478,
12,A,button_clicked,+,2021-05-23 19:47:47.842379,
12,A,button_clicked,9,2021-05-23 19:47:48.514594,
12,A,button_clicked,+,2021-05-23 19:47:49.838624,
12,A,button_clicked,1,2021-05-23 19:47:50.625987,
12,A,button_clicked,0,2021-05-23 19:47:50.986181,
12,A,button_clicked,+,2021-05-23 19:47:51.625998,
12,A,button_clicked,1,2021-05-23 19:47:52.322606,
12,A,button_clicked,1,2021-05-23 19:47:52.578360,
12,A,button_clicked,+,2021-05-23 19:47:53.297950,
12,A,button_clicked,1,2021-05-23 19:47:53.884158,
12,A,button_clicked,2,2021-05-23 19:47:54.210068,
12,A,button_clicked,+,2021-05-23 19:47:54.863370,
12,A,button_clicked,1,2021-05-23 19:47:55.754166,
12,A,button_clicked,2,2021-05-23 19:47:56.160839,
12,A,button_clicked,3,2021-05-23 19:47:56.616182,
12,A,button_clicked,+,2021-05-23 19:47:57.170381,
12,A,button_clicked,1,2021-05-23 19:47:57.817713,
12,A,button_clicked,4,2021-05-23 19:47:58.128509,
12,A,button_clicked,+,2021-05-23 19:47:59.066390,
12,A,button_clicked,1,2021-05-23 19:47:59.830611,
12,A,button_clicked,5,2021-05-23 19:48:00.234496,
12,A,button_clicked,+,2021-05-23 19:48:00.853341,
12,A,button_clicked,1,2021-05-23 19:48:01.938420,
12,A,button_clicked,6,2021-05-23 19:48:02.411008,
12,A,button_clicked,+,2021-05-23 19:48:03.466450,
12,A,button_clicked,1,2021-05-23 19:48:04.225905,
12,A,button_clicked,7,2021-05-23 19:48:04.786472,
12,A,button_clicked,+,2021-05-23 19:48:05.490553,
12,A,button_clicked,1,2021-05-23 19:48:06.130110,
12,A,button_clicked,8,2021-05-23 19:48:06.778101,
12,A,button_clicked,+,2021-05-23 19:48:07.242304,
12,A,button_clicked,1,2021-05-23 19:48:07.987013,
12,A,button_clicked,9,2021-05-23 19:48:08.738061,
12,A,button_clicked,+,2021-05-23 19:48:09.328364,
12,A,button_clicked,2,2021-05-23 19:48:10.091727,
12,A,button_clicked,0,2021-05-23 19:48:10.503273,
12,A,button_clicked,=,2021-05-23 19:48:10.961831,32993.0
12,C,button_clicked,(,2021-05-23 19:48:41.145059,
12,C,button_clicked,3,2021-05-23 19:48:42.017549,
12,C,button_clicked,**,2021-05-23 19:48:42.474937,
12,C,button_clicked,2,2021-05-23 19:48:43.458243,
12,C,button_clicked,+,2021-05-23 19:48:44.097733,
12,C,button_clicked,4,2021-05-23 19:48:45.130171,
12,C,button_clicked,**,2021-05-23 19:48:46.033897,
12,C,button_clicked,2,2021-05-23 19:48:47.016951,
12,C,button_clicked,),2021-05-23 19:48:47.929237,
12,C,button_clicked,*,2021-05-23 19:48:48.698593,
12,C,button_clicked,1,2021-05-23 19:48:49.513879,
12,C,button_clicked,5,2021-05-23 19:48:50.098940,
12,C,button_clicked,.,2021-05-23 19:48:50.737768,
12,C,button_clicked,2,2021-05-23 19:48:51.169392,
12,C,button_clicked,=,2021-05-23 19:48:51.953412,10808.0
12,B,key_pressed,1,2021-05-23 19:49:22.551469,
12,B,key_pressed,+,2021-05-23 19:49:22.824395,
12,B,key_pressed,2,2021-05-23 19:49:23.104694,
12,B,key_pressed,+,2021-05-23 19:49:23.344419,
12,B,key_pressed,3,2021-05-23 19:49:23.600369,
12,B,key_pressed,+,2021-05-23 19:49:23.829933,
12,B,key_pressed,4,2021-05-23 19:49:24.120887,
12,B,key_pressed,+,2021-05-23 19:49:24.384103,
12,B,key_pressed,5,2021-05-23 19:49:24.640716,
12,B,key_pressed,+,2021-05-23 19:49:24.912530,
12,B,key_pressed,6,2021-05-23 19:49:25.144442,
12,B,key_pressed,+,2021-05-23 19:49:25.416667,
12,B,key_pressed,7,2021-05-23 19:49:25.736507,
12,B,key_pressed,+,2021-05-23 19:49:26.000176,
12,B,key_pressed,8,2021-05-23 19:49:26.248465,
12,B,key_pressed,+,2021-05-23 19:49:26.512089,
12,B,key_pressed,9,2021-05-23 19:49:26.776340,
12,B,key_pressed,+,2021-05-23 19:49:27.056400,
12,B,key_pressed,1,2021-05-23 19:49:27.376268,
12,B,key_pressed,0,2021-05-23 19:49:27.600087,
12,B,key_pressed,+,2021-05-23 19:49:27.863281,
12,B,key_pressed,1,2021-05-23 19:49:28.208213,
12,B,key_pressed,1,2021-05-23 19:49:28.392115,
12,B,key_pressed,+,2021-05-23 19:49:28.685955,
12,B,key_pressed,1,2021-05-23 19:49:28.984368,
12,B,key_pressed,2,2021-05-23 19:49:29.208058,
12,B,key_pressed,+,2021-05-23 19:49:29.440440,
12,B,key_pressed,1,2021-05-23 19:49:29.984285,
12,B,key_pressed,3,2021-05-23 19:49:30.472972,
12,B,key_pressed,+,2021-05-23 19:49:30.829920,
12,B,key_pressed,1,2021-05-23 19:49:31.264263,
12,B,key_pressed,4,2021-05-23 19:49:31.480591,
12,B,key_pressed,+,2021-05-23 19:49:31.728393,
12,B,key_pressed,1,2021-05-23 19:49:31.984317,
12,B,key_pressed,5,2021-05-23 19:49:32.192043,
12,B,key_pressed,+,2021-05-23 19:49:32.432370,
12,B,key_pressed,1,2021-05-23 19:49:32.712604,
12,B,key_pressed,6,2021-05-23 19:49:32.952444,
12,B,key_pressed,+,2021-05-23 19:49:33.192269,
12,B,key_pressed,1,2021-05-23 19:49:33.512446,
12,B,key_pressed,7,2021-05-23 19:49:33.752455,
12,B,key_pressed,+,2021-05-23 19:49:34.048709,
12,B,key_pressed,1,2021-05-23 19:49:34.326718,
12,B,key_pressed,8,2021-05-23 19:49:34.568535,
12,B,key_pressed,+,2021-05-23 19:49:34.816255,
12,B,key_pressed,1,2021-05-23 19:49:35.097205,
12,B,key_pressed,9,2021-05-23 19:49:35.368377,
12,B,key_pressed,+,2021-05-23 19:49:35.616241,
12,B,key_pressed,2,2021-05-23 19:49:35.920235,
12,B,key_pressed,0,2021-05-23 19:49:36.168383,
12,B,key_pressed,=,2021-05-23 19:49:36.480275,13929.0
12,D,key_pressed,(,2021-05-23 19:46:49.114052,
12,D,key_pressed,3,2021-05-23 19:46:49.817581,
12,D,key_pressed,**,2021-05-23 19:46:50.106097,
12,D,key_pressed,2,2021-05-23 19:46:50.353531,
12,D,key_pressed,+,2021-05-23 19:46:51.153536,
12,D,key_pressed,4,2021-05-23 19:46:51.905088,
12,D,key_pressed,**,2021-05-23 19:46:52.113558,
12,D,key_pressed,2,2021-05-23 19:46:52.385005,
12,D,key_pressed,),2021-05-23 19:46:53.225161,
12,D,key_pressed,*,2021-05-23 19:46:54.090272,
12,D,key_pressed,1,2021-05-23 19:46:54.497309,
12,D,key_pressed,5,2021-05-23 19:46:54.697543,
12,D,key_pressed,.,2021-05-23 19:46:55.297266,
12,D,key_pressed,2,2021-05-23 19:46:55.601138,
12,D,key_pressed,=,2021-05-23 19:46:55.961218,6847.0
13,A,button_clicked,1,2021-05-23 21:33:38.381879,
13,A,button_clicked,+,2021-05-23 21:33:41.165421,
13,A,button_clicked,2,2021-05-23 21:33:42.061241,
13,A,button_clicked,+,2021-05-23 21:33:42.788889,
13,A,button_clicked,3,2021-05-23 21:33:43.503858,
13,A,button_clicked,+,2021-05-23 21:33:44.125177,
13,A,button_clicked,4,2021-05-23 21:33:45.037177,
13,A,button_clicked,+,2021-05-23 21:33:45.949636,
13,A,button_clicked,5,2021-05-23 21:33:46.661773,
13,A,button_clicked,+,2021-05-23 21:33:47.349632,
13,A,button_clicked,6,2021-05-23 21:33:48.005394,
13,A,button_clicked,+,2021-05-23 21:33:48.701428,
13,A,button_clicked,7,2021-05-23 21:33:49.491572,
13,A,button_clicked,+,2021-05-23 21:33:50.317746,
13,A,button_clicked,8,2021-05-23 21:33:50.988903,
13,A,button_clicked,+,2021-05-23 21:33:51.717431,
13,A,button_clicked,9,2021-05-23 21:33:52.347724,
13,A,button_clicked,+,2021-05-23 21:33:53.020717,
13,A,button_clicked,1,2021-05-23 21:33:53.709241,
13,A,button_clicked,0,2021-05-23 21:33:54.402193,
13,A,button_clicked,+,2021-05-23 21:33:55.044204,
13,A,button_clicked,1,2021-05-23 21:33:55.748844,
13,A,button_clicked,1,2021-05-23 21:33:55.916828,
13,A,button_clicked,+,2021-05-23 21:33:56.566743,
13,A,button_clicked,1,2021-05-23 21:33:57.158230,
13,A,button_clicked,2,2021-05-23 21:33:57.540769,
13,A,button_clicked,+,2021-05-23 21:33:58.188812,
13,A,button_clicked,1,2021-05-23 21:33:58.740622,
13,A,button_clicked,3,2021-05-23 21:33:59.302105,
13,A,button_clicked,+,2021-05-23 21:33:59.812318,
13,A,button_clicked,1,2021-05-23 21:34:00.506574,
13,A,button_clicked,4,2021-05-23 21:34:00.873450,
13,A,button_clicked,+,2021-05-23 21:34:01.492657,
13,A,button_clicked,1,2021-05-23 21:34:02.108916,
13,A,button_clicked,5,2021-05-23 21:34:02.557471,
13,A,button_clicked,+,2021-05-23 21:34:03.148805,
13,A,button_clicked,1,2021-05-23 21:34:03.873549,
13,A,button_clicked,6,2021-05-23 21:34:04.605125,
13,A,button_clicked,+,2021-05-23 21:34:05.165844,
13,A,button_clicked,1,2021-05-23 21:34:05.741023,
13,A,button_clicked,7,2021-05-23 21:34:06.285364,
13,A,button_clicked,+,2021-05-23 21:34:06.972856,
13,A,button_clicked,1,2021-05-23 21:34:07.596958,
13,A,button_clicked,8,2021-05-23 21:34:08.140613,
13,A,button_clicked,+,2021-05-23 21:34:08.829691,
13,A,button_clicked,1,2021-05-23 21:34:09.604799,
13,A,button_clicked,9,2021-05-23 21:34:10.285258,
13,A,button_clicked,+,2021-05-23 21:34:10.940839,
13,A,button_clicked,2,2021-05-23 21:34:11.597202,
13,A,button_clicked,0,2021-05-23 21:34:12.173007,
13,A,button_clicked,=,2021-05-23 21:34:12.898458,34516.0
13,C,button_clicked,(,2021-05-23 21:36:47.381084,
13,C,button_clicked,3,2021-05-23 21:36:49.187014,
13,C,button_clicked,**,2021-05-23 21:36:50.075401,
13,C,button_clicked,2,2021-05-23 21:36:50.892169,
13,C,button_clicked,+,2021-05-23 21:36:53.012763,
13,C,button_clicked,4,2021-05-23 21:36:53.936947,
13,C,button_clicked,**,2021-05-23 21:36:54.747378,
13,C,button_clicked,2,2021-05-23 21:36:55.532105,
13,C,button_clicked,),2021-05-23 21:36:56.411645,
13,C,button_clicked,*,2021-05-23 21:36:57.003322,
13,C,button_clicked,1,2021-05-23 21:36:57.920872,
13,C,button_clicked,5,2021-05-23 21:36:58.404762,
13,C,button_clicked,.,2021-05-23 21:36:58.923546,
13,C,button_clicked,2,2021-05-23 21:36:59.416300,
13,C,button_clicked,=,2021-05-23 21:37:00.147721,12767.0
13,B,key_pressed,1,2021-05-23 21:34:58.217752,
13,B,key_pressed,+,2021-05-23 21:34:58.539659,
13,B,key_pressed,2,2021-05-23 21:34:58.819577,
13,B,key_pressed,+,2021-05-23 21:34:59.083426,
13,B,key_pressed,3,2021-05-23 21:34:59.360760,
13,B,key_pressed,+,2021-05-23 21:34:59.643665,
13,B,key_pressed,4,2021-05-23 21:34:59.947837,
13,B,key_pressed,+,2021-05-23 21:35:00.203367,
13,B,key_pressed,5,2021-05-23 21:35:00.459458,
13,B,key_pressed,+,2021-05-23 21:35:00.747913,
13,B,key_pressed,6,2021-05-23 21:35:00.995808,
13,B,key_pressed,+,2021-05-23 21:35:01.291554,
13,B,key_pressed,7,2021-05-23 21:35:01.579469,
13,B,key_pressed,+,2021-05-23 21:35:01.843668,
13,B,key_pressed,8,2021-05-23 21:35:02.099439,
13,B,key_pressed,+,2021-05-23 21:35:02.348678,
13,B,key_pressed,9,2021-05-23 21:35:02.673249,
13,B,key_pressed,+,2021-05-23 21:35:03.091460,
13,B,key_pressed,1,2021-05-23 21:35:03.356909,
13,B,key_pressed,0,2021-05-23 21:35:03.555524,
13,B,key_pressed,+,2021-05-23 21:35:03.795716,
13,B,key_pressed,1,2021-05-23 21:35:04.035548,
13,B,key_pressed,1,2021-05-23 21:35:04.168951,
13,B,key_pressed,+,2021-05-23 21:35:04.377280,
13,B,key_pressed,1,2021-05-23 21:35:04.611918,
13,B,key_pressed,2,2021-05-23 21:35:04.819508,
13,B,key_pressed,+,2021-05-23 21:35:05.875596,
13,B,key_pressed,1,2021-05-23 21:35:06.371361,
13,B,key_pressed,3,2021-05-23 21:35:06.571751,
13,B,key_pressed,+,2021-05-23 21:35:06.947685,
13,B,key_pressed,1,2021-05-23 21:35:07.235364,
13,B,key_pressed,4,2021-05-23 21:35:07.443636,
13,B,key_pressed,+,2021-05-23 21:35:07.643588,
13,B,key_pressed,1,2021-05-23 21:35:07.995676,
13,B,key_pressed,5,2021-05-23 21:35:08.259541,
13,B,key_pressed,+,2021-05-23 21:35:08.572156,
13,B,key_pressed,1,2021-05-23 21:35:08.811483,
13,B,key_pressed,6,2021-05-23 21:35:09.227467,
13,B,key_pressed,+,2021-05-23 21:35:09.555553,
13,B,key_pressed,1,2021-05-23 21:35:09.819420,
13,B,key_pressed,7,2021-05-23 21:35:10.091629,
13,B,key_pressed,+,2021-05-23 21:35:10.491484,
13,B,key_pressed,1,2021-05-23 21:35:10.731772,
13,B,key_pressed,8,2021-05-23 21:35:11.203306,
13,B,key_pressed,+,2021-05-23 21:35:11.636674,
13,B,key_pressed,1,2021-05-23 21:35:11.881564,
13,B,key_pressed,9,2021-05-23 21:35:12.435360,
13,B,key_pressed,+,2021-05-23 21:35:12.698494,
13,B,key_pressed,2,2021-05-23 21:35:13.227393,
13,B,key_pressed,0,2021-05-23 21:35:13.401960,
13,B,key_pressed,=,2021-05-23 21:35:13.724568,15507.0
13,D,key_pressed,(,2021-05-23 21:36:10.035973,
13,D,key_pressed,3,2021-05-23 21:36:11.370668,
13,D,key_pressed,**,2021-05-23 21:36:12.163414,
13,D,key_pressed,2,2021-05-23 21:36:13.395068,
13,D,key_pressed,+,2021-05-23 21:36:15.499162,
13,D,key_pressed,4,2021-05-23 21:36:16.011490,
13,D,key_pressed,**,2021-05-23 21:36:16.443293,
13,D,key_pressed,2,2021-05-23 21:36:16.984749,
13,D,key_pressed,),2021-05-23 21:36:17.731931,
13,D,key_pressed,*,2021-05-23 21:36:18.889565,
13,D,key_pressed,1,2021-05-23 21:36:20.058970,
13,D,key_pressed,5,2021-05-23 21:36:20.450957,
13,D,key_pressed,.,2021-05-23 21:36:21.643102,
13,D,key_pressed,2,2021-05-23 21:36:22.067078,
13,D,key_pressed,=,2021-05-23 21:36:22.675127,12639.0
14,A,button_clicked,1,2021-05-23 21:38:58.259735,
14,A,button_clicked,+,2021-05-23 21:38:59.443387,
14,A,button_clicked,2,2021-05-23 21:39:00.131975,
14,A,button_clicked,+,2021-05-23 21:39:00.729180,
14,A,button_clicked,3,2021-05-23 21:39:01.292304,
14,A,button_clicked,+,2021-05-23 21:39:01.778563,
14,A,button_clicked,4,2021-05-23 21:39:02.512743,
14,A,button_clicked,+,2021-05-23 21:39:03.187171,
14,A,button_clicked,5,2021-05-23 21:39:03.843436,
14,A,button_clicked,+,2021-05-23 21:39:04.409635,
14,A,button_clicked,6,2021-05-23 21:39:05.162693,
14,A,button_clicked,+,2021-05-23 21:39:05.754897,
14,A,button_clicked,7,2021-05-23 21:39:06.546937,
14,A,button_clicked,+,2021-05-23 21:39:07.243267,
14,A,button_clicked,8,2021-05-23 21:39:07.879851,
14,A,button_clicked,+,2021-05-23 21:39:08.570814,
14,A,button_clicked,9,2021-05-23 21:39:09.290380,
14,A,button_clicked,+,2021-05-23 21:39:10.082549,
14,A,button_clicked,1,2021-05-23 21:39:10.754824,
14,A,button_clicked,0,2021-05-23 21:39:11.282793,
14,A,button_clicked,1,2021-05-23 21:39:12.802832,
14,A,button_clicked,delete,2021-05-23 21:39:15.043026,
14,A,button_clicked,+,2021-05-23 21:39:16.323863,
14,A,button_clicked,1,2021-05-23 21:39:17.042732,
14,A,button_clicked,1,2021-05-23 21:39:17.218880,
14,A,button_clicked,+,2021-05-23 21:39:18.269707,
14,A,button_clicked,1,2021-05-23 21:39:19.066875,
14,A,button_clicked,2,2021-05-23 21:39:19.433693,
14,A,button_clicked,+,2021-05-23 21:39:20.019185,
14,A,button_clicked,1,2021-05-23 21:39:20.697370,
14,A,button_clicked,3,2021-05-23 21:39:21.275156,
14,A,button_clicked,+,2021-05-23 21:39:21.779351,
14,A,button_clicked,1,2021-05-23 21:39:22.536949,
14,A,button_clicked,4,2021-05-23 21:39:22.995516,
14,A,button_clicked,+,2021-05-23 21:39:23.699268,
14,A,button_clicked,1,2021-05-23 21:39:24.491240,
14,A,button_clicked,5,2021-05-23 21:39:25.083269,
14,A,button_clicked,+,2021-05-23 21:39:25.719830,
14,A,button_clicked,1,2021-05-23 21:39:26.371364,
14,A,button_clicked,6,2021-05-23 21:39:27.075012,
14,A,button_clicked,+,2021-05-23 21:39:27.635523,
14,A,button_clicked,1,2021-05-23 21:39:28.242813,
14,A,button_clicked,7,2021-05-23 21:39:28.848526,
14,A,button_clicked,+,2021-05-23 21:39:29.594911,
14,A,button_clicked,1,2021-05-23 21:39:30.298921,
14,A,button_clicked,8,2021-05-23 21:39:30.938499,
14,A,button_clicked,+,2021-05-23 21:39:31.610715,
14,A,button_clicked,1,2021-05-23 21:39:32.250966,
14,A,button_clicked,9,2021-05-23 21:39:33.018739,
14,A,button_clicked,+,2021-05-23 21:39:33.809116,
14,A,button_clicked,2,2021-05-23 21:39:34.493839,
14,A,button_clicked,0,2021-05-23 21:39:35.202535,
14,A,button_clicked,=,2021-05-23 21:39:35.971194,37711.0
14,C,button_clicked,(,2021-05-23 21:38:24.491449,
14,C,button_clicked,3,2021-05-23 21:38:25.226930,
14,C,button_clicked,**,2021-05-23 21:38:25.955766,
14,C,button_clicked,2,2021-05-23 21:38:26.644374,
14,C,button_clicked,+,2021-05-23 21:38:27.475485,
14,C,button_clicked,4,2021-05-23 21:38:28.897689,
14,C,button_clicked,**,2021-05-23 21:38:29.715404,
14,C,button_clicked,2,2021-05-23 21:38:30.555042,
14,C,button_clicked,),2021-05-23 21:38:31.492164,
14,C,button_clicked,*,2021-05-23 21:38:32.173627,
14,C,button_clicked,1,2021-05-23 21:38:32.835969,
14,C,button_clicked,5,2021-05-23 21:38:33.419616,
14,C,button_clicked,.,2021-05-23 21:38:34.027637,
14,C,button_clicked,2,2021-05-23 21:38:34.651839,
14,C,button_clicked,=,2021-05-23 21:38:35.231924,10741.0
14,B,key_pressed,1,2021-05-23 21:37:49.075406,
14,B,key_pressed,+,2021-05-23 21:37:49.331069,
14,B,key_pressed,2,2021-05-23 21:37:49.602643,
14,B,key_pressed,+,2021-05-23 21:37:49.834618,
14,B,key_pressed,3,2021-05-23 21:37:50.099041,
14,B,key_pressed,+,2021-05-23 21:37:50.322302,
14,B,key_pressed,4,2021-05-23 21:37:50.602309,
14,B,key_pressed,+,2021-05-23 21:37:50.818391,
14,B,key_pressed,5,2021-05-23 21:37:51.018456,
14,B,key_pressed,+,2021-05-23 21:37:51.242252,
14,B,key_pressed,6,2021-05-23 21:37:51.458239,
14,B,key_pressed,+,2021-05-23 21:37:51.706695,
14,B,key_pressed,7,2021-05-23 21:37:51.986811,
14,B,key_pressed,+,2021-05-23 21:37:52.218737,
14,B,key_pressed,8,2021-05-23 21:37:52.474742,
14,B,key_pressed,+,2021-05-23 21:37:52.722637,
14,B,key_pressed,9,2021-05-23 21:37:53.034650,
14,B,key_pressed,+,2021-05-23 21:37:53.355451,
14,B,key_pressed,1,2021-05-23 21:37:53.626634,
14,B,key_pressed,0,2021-05-23 21:37:53.818565,
14,B,key_pressed,+,2021-05-23 21:37:54.018611,
14,B,key_pressed,1,2021-05-23 21:37:54.242658,
14,B,key_pressed,1,2021-05-23 21:37:54.384131,
14,B,key_pressed,+,2021-05-23 21:37:54.578965,
14,B,key_pressed,1,2021-05-23 21:37:54.786248,
14,B,key_pressed,2,2021-05-23 21:37:54.978645,
14,B,key_pressed,+,2021-05-23 21:37:55.210440,
14,B,key_pressed,1,2021-05-23 21:37:55.418853,
14,B,key_pressed,3,2021-05-23 21:37:55.746243,
14,B,key_pressed,+,2021-05-23 21:37:55.994954,
14,B,key_pressed,1,2021-05-23 21:37:56.330449,
14,B,key_pressed,4,2021-05-23 21:37:56.538863,
14,B,key_pressed,+,2021-05-23 21:37:56.730492,
14,B,key_pressed,1,2021-05-23 21:37:56.914892,
14,B,key_pressed,5,2021-05-23 21:37:57.082873,
14,B,key_pressed,+,2021-05-23 21:37:57.315243,
14,B,key_pressed,1,2021-05-23 21:37:57.490289,
14,B,key_pressed,6,2021-05-23 21:37:57.714543,
14,B,key_pressed,+,2021-05-23 21:37:57.914902,
14,B,key_pressed,1,2021-05-23 21:37:58.138381,
14,B,key_pressed,7,2021-05-23 21:37:58.387412,
14,B,key_pressed,1,2021-05-23 21:37:58.587939,
14,B,key_pressed,delete,2021-05-23 21:37:59.626661,
14,B,key_pressed,+,2021-05-23 21:38:00.306435,
14,B,key_pressed,1,2021-05-23 21:38:00.938377,
14,B,key_pressed,8,2021-05-23 21:38:01.106745,
14,B,key_pressed,+,2021-05-23 21:38:01.450203,
14,B,key_pressed,1,2021-05-23 21:38:01.794177,
14,B,key_pressed,9,2021-05-23 21:38:02.066550,
14,B,key_pressed,+,2021-05-23 21:38:02.426780,
14,B,key_pressed,2,2021-05-23 21:38:02.722670,
14,B,key_pressed,0,2021-05-23 21:38:02.880291,
14,B,key_pressed,=,2021-05-23 21:38:03.035497,13960.0
14,B,key_pressed,(,2021-05-23 21:39:59.993722,
14,B,key_pressed,3,2021-05-23 21:40:00.855186,
14,B,key_pressed,**,2021-05-23 21:40:01.241901,
14,B,key_pressed,2,2021-05-23 21:40:01.625833,
14,B,key_pressed,+,2021-05-23 21:40:02.097774,
14,B,key_pressed,4,2021-05-23 21:40:02.649629,
14,B,key_pressed,**,2021-05-23 21:40:03.074019,
14,B,key_pressed,2,2021-05-23 21:40:03.417677,
14,B,key_pressed,),2021-05-23 21:40:04.082276,
14,B,key_pressed,*,2021-05-23 21:40:04.945669,
14,B,key_pressed,1,2021-05-23 21:40:06.089713,
14,B,key_pressed,5,2021-05-23 21:40:06.402832,
14,B,key_pressed,.,2021-05-23 21:40:06.635007,
14,B,key_pressed,2,2021-05-23 21:40:07.233749,
14,B,key_pressed,=,2021-05-23 21:40:07.745693,7752.0
15,A,button_clicked,1,2021-05-23 21:42:17.289515,
15,A,button_clicked,+,2021-05-23 21:42:17.994566,
15,A,button_clicked,2,2021-05-23 21:42:18.665861,
15,A,button_clicked,+,2021-05-23 21:42:19.289448,
15,A,button_clicked,3,2021-05-23 21:42:19.842608,
15,A,button_clicked,+,2021-05-23 21:42:20.385581,
15,A,button_clicked,4,2021-05-23 21:42:21.193684,
15,A,button_clicked,+,2021-05-23 21:42:21.848218,
15,A,button_clicked,5,2021-05-23 21:42:22.521682,
15,A,button_clicked,+,2021-05-23 21:42:23.177477,
15,A,button_clicked,6,2021-05-23 21:42:23.786323,
15,A,button_clicked,+,2021-05-23 21:42:24.348888,
15,A,button_clicked,7,2021-05-23 21:42:25.081940,
15,A,button_clicked,+,2021-05-23 21:42:25.761507,
15,A,button_clicked,8,2021-05-23 21:42:26.586029,
15,A,button_clicked,+,2021-05-23 21:42:27.347352,
15,A,button_clicked,9,2021-05-23 21:42:28.097682,
15,A,button_clicked,+,2021-05-23 21:42:28.785802,
15,A,button_clicked,1,2021-05-23 21:42:29.433682,
15,A,button_clicked,0,2021-05-23 21:42:29.971079,
15,A,button_clicked,+,2021-05-23 21:42:30.522471,
15,A,button_clicked,1,2021-05-23 21:42:31.177572,
15,A,button_clicked,1,2021-05-23 21:42:31.417703,
15,A,button_clicked,+,2021-05-23 21:42:32.210522,
15,A,button_clicked,1,2021-05-23 21:42:32.929650,
15,A,button_clicked,2,2021-05-23 21:42:33.337411,
